user_id,age_min,age_max,max_distance_km,genders,orientations
1959,29,35,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1960,30,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1961,19,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1962,22,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1963,28,39,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1964,26,37,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1965,18,29,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1966,18,27,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1967,29,34,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1968,24,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1969,18,23,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1970,24,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1971,27,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1972,26,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1973,23,37,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1974,36,45,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1975,21,29,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1976,24,33,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1977,20,31,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1978,18,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1979,29,42,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1980,23,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1981,19,30,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1982,19,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1983,20,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1984,25,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1985,30,35,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1986,21,31,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1987,28,33,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1988,19,28,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1989,19,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1990,19,27,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1991,19,25,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1992,27,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1993,20,29,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1994,24,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1995,33,43,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1996,22,33,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1997,20,27,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1998,18,26,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1999,23,32,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
2000,24,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
